,neg_sent,neu_sent,pos_sent,Topic0,Topic1,Topic2,Topic3,y_3,y_7,y_30,y_90
977,0.024,0.81,0.16699999999999998,0.96,0.01,0.02,0.01,True,True,True,True
978,0.019,0.79,0.19,0.95,0.02,0.02,0.02,True,True,True,True
979,0.022000000000000002,0.8140000000000001,0.16399999999999998,0.95,0.01,0.02,0.01,True,True,True,False
980,0.015,0.8490000000000001,0.135,0.36,0.02,0.6,0.02,False,False,False,False
981,0.006999999999999999,0.8340000000000001,0.159,0.36,0.02,0.6,0.02,True,True,True,True
982,0.01,0.873,0.11699999999999999,0.3,0.02,0.66,0.02,False,True,True,False
983,0.032,0.835,0.133,0.02,0.01,0.95,0.01,False,False,True,True
984,0.013000000000000001,0.835,0.152,0.96,0.01,0.01,0.01,True,False,False,False
985,0.009000000000000001,0.884,0.107,0.96,0.01,0.01,0.01,True,True,False,False
986,0.025,0.8690000000000001,0.106,0.96,0.01,0.01,0.01,True,True,True,True
987,0.027999999999999997,0.82,0.153,0.96,0.01,0.01,0.01,True,True,False,True
988,0.034,0.8270000000000001,0.14,0.94,0.02,0.02,0.02,True,True,True,False
989,0.011000000000000001,0.8240000000000001,0.165,0.49,0.01,0.48,0.01,False,False,True,False
990,0.031,0.845,0.125,0.95,0.02,0.02,0.02,False,False,True,True
991,0.017,0.83,0.153,0.45,0.01,0.52,0.01,True,True,True,True
992,0.028999999999999998,0.82,0.151,0.38,0.02,0.59,0.02,True,True,True,True
993,0.01,0.833,0.157,0.39,0.01,0.58,0.01,True,True,True,True
994,0.017,0.797,0.18600000000000003,0.39,0.02,0.58,0.02,False,False,False,False
995,0.024,0.848,0.127,0.38,0.02,0.58,0.02,False,False,True,False
996,0.017,0.867,0.11599999999999999,0.95,0.02,0.02,0.02,False,False,False,False
997,0.042,0.8240000000000001,0.134,0.95,0.02,0.02,0.02,True,True,True,False
998,0.021,0.8190000000000001,0.161,0.24,0.01,0.73,0.01,True,True,True,True
999,0.017,0.851,0.132,0.29,0.01,0.69,0.01,True,True,True,True
1000,0.025,0.816,0.159,0.35,0.01,0.63,0.01,False,True,False,True
1001,0.013000000000000001,0.831,0.156,0.1,0.02,0.87,0.02,False,True,False,False
1002,0.027999999999999997,0.787,0.185,0.02,0.01,0.96,0.01,True,True,True,False
1003,0.027999999999999997,0.821,0.151,0.02,0.02,0.95,0.02,False,False,True,False
1004,0.019,0.831,0.15,0.01,0.01,0.96,0.01,True,True,True,True
1005,0.019,0.8059999999999999,0.175,0.02,0.02,0.95,0.02,False,False,False,False
1006,0.019,0.838,0.14300000000000002,0.95,0.02,0.02,0.02,False,True,True,True
1007,0.027999999999999997,0.861,0.11199999999999999,0.94,0.02,0.02,0.02,False,False,False,False
1008,0.036000000000000004,0.8340000000000001,0.129,0.94,0.02,0.02,0.02,True,True,True,True
1009,0.032,0.836,0.132,0.93,0.02,0.02,0.02,False,False,True,False
1010,0.025,0.845,0.129,0.96,0.01,0.01,0.01,True,True,True,True
1011,0.017,0.818,0.165,0.95,0.02,0.02,0.02,False,False,False,False
1012,0.02,0.807,0.172,0.96,0.01,0.02,0.01,True,True,False,False
1013,0.018000000000000002,0.845,0.13699999999999998,0.94,0.02,0.02,0.02,False,True,True,True
1014,0.035,0.836,0.129,0.95,0.02,0.02,0.02,False,False,False,False
1015,0.006999999999999999,0.825,0.168,0.95,0.02,0.02,0.02,False,False,False,False
1016,0.027000000000000003,0.852,0.121,0.96,0.01,0.02,0.01,False,False,False,False
1017,0.022000000000000002,0.866,0.11199999999999999,0.31,0.02,0.66,0.02,True,True,True,True
1018,0.024,0.8,0.177,0.36,0.01,0.61,0.01,True,True,True,True
1019,0.021,0.85,0.13,0.34,0.02,0.62,0.02,False,False,False,True
1020,0.013000000000000001,0.836,0.151,0.25,0.02,0.72,0.02,False,False,False,False
1021,0.031,0.862,0.107,0.02,0.02,0.94,0.02,False,False,False,False
1022,0.040999999999999995,0.812,0.147,0.02,0.02,0.94,0.02,True,True,True,True
1023,0.015,0.83,0.155,0.02,0.02,0.94,0.02,False,False,False,False
1024,0.022000000000000002,0.825,0.153,0.02,0.02,0.95,0.02,False,False,True,True
1025,0.017,0.8290000000000001,0.154,0.02,0.02,0.95,0.02,False,False,False,False
1026,0.027999999999999997,0.856,0.115,0.02,0.02,0.95,0.02,False,False,False,False
1027,0.018000000000000002,0.8170000000000001,0.165,0.02,0.01,0.96,0.01,False,False,False,False
1028,0.016,0.8440000000000001,0.14,0.02,0.01,0.95,0.01,False,False,False,False
1029,0.047,0.847,0.105,0.38,0.02,0.58,0.02,True,True,True,False
1030,0.02,0.85,0.131,0.33,0.02,0.63,0.02,False,False,True,False
1031,0.03,0.853,0.11699999999999999,0.31,0.02,0.65,0.02,True,True,True,False
1032,0.031,0.807,0.161,0.03,0.02,0.93,0.02,False,False,True,False
1033,0.017,0.836,0.147,0.02,0.01,0.96,0.01,True,True,True,True
1034,0.01,0.853,0.136,0.01,0.01,0.96,0.01,True,True,True,True
1035,0.027000000000000003,0.838,0.135,0.31,0.01,0.66,0.01,False,False,False,False
1036,0.019,0.8490000000000001,0.132,0.01,0.01,0.96,0.01,False,False,False,False
1037,0.013999999999999999,0.7959999999999999,0.191,0.94,0.02,0.02,0.02,False,False,False,False
1038,0.033,0.805,0.162,0.94,0.02,0.02,0.02,True,True,True,True
1039,0.027000000000000003,0.826,0.147,0.93,0.02,0.02,0.02,False,False,False,False
1040,0.013999999999999999,0.8140000000000001,0.172,0.94,0.02,0.02,0.02,True,True,True,False
1041,0.039,0.807,0.154,0.01,0.01,0.96,0.01,False,True,True,True
1042,0.006,0.83,0.163,0.01,0.01,0.97,0.01,True,True,True,True
1043,0.015,0.833,0.152,0.95,0.01,0.02,0.01,False,False,False,True
1044,0.02,0.825,0.154,0.96,0.01,0.01,0.01,True,True,True,True
1045,0.037000000000000005,0.873,0.09,0.95,0.02,0.02,0.02,True,True,False,False
1046,0.015,0.8420000000000001,0.14300000000000002,0.95,0.01,0.02,0.01,True,False,False,False
1047,0.049,0.8420000000000001,0.109,0.95,0.02,0.02,0.02,True,True,True,False
1048,0.045,0.8220000000000001,0.133,0.96,0.01,0.01,0.01,False,False,True,True
1049,0.013000000000000001,0.802,0.185,0.96,0.01,0.01,0.01,False,False,False,False
1050,0.019,0.833,0.14800000000000002,0.96,0.01,0.01,0.01,False,True,False,True
1051,0.033,0.856,0.111,0.94,0.02,0.02,0.02,False,False,False,False
1052,0.015,0.835,0.15,0.95,0.02,0.02,0.02,False,False,False,False
1053,0.013999999999999999,0.8240000000000001,0.162,0.95,0.02,0.02,0.02,False,False,False,False
1054,0.021,0.831,0.14800000000000002,0.02,0.01,0.95,0.01,False,True,True,False
1055,0.019,0.8290000000000001,0.152,0.96,0.01,0.02,0.01,True,True,True,False
1056,0.018000000000000002,0.8029999999999999,0.179,0.96,0.01,0.02,0.01,False,False,False,True
1057,0.033,0.797,0.17,0.95,0.02,0.02,0.02,True,True,False,False
1058,0.02,0.828,0.152,0.95,0.02,0.02,0.02,False,False,True,True
1059,0.031,0.8140000000000001,0.155,0.96,0.01,0.02,0.01,True,True,True,True
1060,0.024,0.848,0.128,0.96,0.01,0.02,0.01,False,False,False,False
1061,0.017,0.794,0.188,0.95,0.01,0.02,0.01,True,True,True,False
1062,0.019,0.825,0.156,0.96,0.01,0.01,0.01,True,True,True,False
1063,0.016,0.823,0.161,0.96,0.01,0.01,0.01,True,True,True,False
1064,0.019,0.843,0.138,0.96,0.01,0.01,0.01,True,False,False,True
1065,0.015,0.815,0.171,0.96,0.01,0.01,0.01,True,True,True,False
1066,0.016,0.83,0.154,0.96,0.01,0.01,0.01,False,False,False,False
1067,0.013999999999999999,0.8220000000000001,0.16399999999999998,0.95,0.01,0.02,0.01,True,True,True,True
1068,0.033,0.823,0.14400000000000002,0.96,0.01,0.01,0.01,False,False,True,True
1069,0.024,0.8140000000000001,0.162,0.95,0.02,0.02,0.02,True,True,True,True
1070,0.035,0.836,0.129,0.95,0.02,0.02,0.02,False,False,False,True
1071,0.026000000000000002,0.841,0.133,0.95,0.02,0.02,0.02,True,True,False,True
1072,0.018000000000000002,0.8290000000000001,0.153,0.95,0.02,0.02,0.02,False,False,True,True
1073,0.026000000000000002,0.8540000000000001,0.12,0.96,0.01,0.01,0.01,False,True,False,False
1074,0.015,0.778,0.207,0.96,0.01,0.01,0.01,True,False,True,False
1075,0.025,0.818,0.157,0.96,0.01,0.01,0.01,False,True,True,False
1076,0.036000000000000004,0.8270000000000001,0.13699999999999998,0.96,0.01,0.01,0.01,True,True,True,False
1077,0.02,0.8340000000000001,0.146,0.96,0.01,0.01,0.01,True,True,True,False
1078,0.015,0.825,0.16,0.02,0.02,0.94,0.02,True,False,False,True
1079,0.021,0.852,0.127,0.02,0.02,0.94,0.02,False,False,False,False
1080,0.013999999999999999,0.8170000000000001,0.17,0.02,0.02,0.95,0.02,True,True,True,False
1081,0.028999999999999998,0.8140000000000001,0.157,0.95,0.02,0.02,0.02,True,True,True,True
1082,0.023,0.867,0.11,0.95,0.02,0.02,0.02,True,True,True,True
1083,0.02,0.8490000000000001,0.131,0.94,0.02,0.02,0.02,True,True,True,True
1084,0.019,0.83,0.151,0.95,0.02,0.02,0.02,False,False,False,False
1085,0.025,0.8740000000000001,0.10099999999999999,0.95,0.02,0.02,0.02,False,True,False,True
1086,0.019,0.823,0.158,0.97,0.01,0.01,0.01,False,False,False,False
1087,0.018000000000000002,0.8340000000000001,0.14800000000000002,0.97,0.01,0.01,0.01,False,False,False,False
1088,0.011000000000000001,0.858,0.131,0.96,0.01,0.02,0.01,False,False,False,False
1089,0.03,0.8190000000000001,0.151,0.96,0.01,0.02,0.01,False,False,False,False
1090,0.024,0.799,0.17600000000000002,0.96,0.01,0.01,0.01,False,True,True,True
1091,0.026000000000000002,0.845,0.129,0.96,0.01,0.01,0.01,False,True,True,True
1092,0.013999999999999999,0.863,0.124,0.92,0.05,0.02,0.02,False,False,False,False
1093,0.011000000000000001,0.865,0.12300000000000001,0.88,0.08,0.02,0.02,True,True,True,False
1094,0.03,0.848,0.121,0.91,0.06,0.02,0.02,True,True,True,True
1095,0.021,0.825,0.155,0.87,0.09,0.02,0.02,False,False,False,False
1096,0.025,0.84,0.136,0.94,0.02,0.02,0.02,False,False,False,False
1097,0.021,0.831,0.14800000000000002,0.95,0.02,0.02,0.02,False,False,False,False
1098,0.019,0.857,0.124,0.96,0.02,0.01,0.01,True,True,True,True
1099,0.019,0.8109999999999999,0.17,0.95,0.02,0.02,0.02,False,False,False,True
1100,0.036000000000000004,0.848,0.11599999999999999,0.93,0.02,0.03,0.02,True,True,True,True
1101,0.023,0.826,0.151,0.94,0.02,0.02,0.02,False,True,True,True
1102,0.025,0.82,0.155,0.94,0.02,0.02,0.02,False,True,True,True
1103,0.022000000000000002,0.8420000000000001,0.136,0.94,0.02,0.02,0.02,False,True,True,True
1104,0.03,0.812,0.158,0.96,0.01,0.01,0.01,True,True,False,False
1105,0.018000000000000002,0.8490000000000001,0.133,0.95,0.01,0.02,0.01,True,True,True,True
1106,0.013999999999999999,0.875,0.111,0.96,0.01,0.02,0.01,True,False,False,False
1107,0.019,0.852,0.129,0.96,0.01,0.02,0.01,False,False,False,False
1108,0.026000000000000002,0.843,0.131,0.96,0.01,0.01,0.01,False,False,False,False
1109,0.013000000000000001,0.828,0.159,0.96,0.01,0.01,0.01,False,False,False,False
1110,0.022000000000000002,0.831,0.146,0.96,0.01,0.01,0.01,True,True,True,False
1111,0.022000000000000002,0.831,0.146,0.96,0.01,0.01,0.01,True,True,False,False
1112,0.02,0.8059999999999999,0.174,0.02,0.01,0.96,0.01,False,False,False,False
1113,0.011000000000000001,0.861,0.128,0.02,0.01,0.95,0.01,False,False,False,False
1114,0.025,0.807,0.168,0.37,0.01,0.61,0.01,False,False,False,False
1115,0.023,0.787,0.191,0.36,0.01,0.61,0.01,False,False,False,False
1116,0.02,0.8420000000000001,0.138,0.02,0.01,0.96,0.01,False,False,False,False
1117,0.016,0.8370000000000001,0.147,0.49,0.01,0.48,0.01,False,False,False,False
1118,0.022000000000000002,0.8320000000000001,0.146,0.02,0.01,0.96,0.01,False,False,False,False
1119,0.026000000000000002,0.8170000000000001,0.157,0.46,0.01,0.51,0.01,False,False,False,False
1120,0.022000000000000002,0.872,0.106,0.95,0.02,0.02,0.02,True,True,True,True
1121,0.034,0.83,0.136,0.94,0.02,0.02,0.02,True,True,False,True
1122,0.026000000000000002,0.841,0.133,0.95,0.02,0.02,0.02,False,False,True,True
1123,0.019,0.8,0.182,0.95,0.02,0.02,0.02,False,False,True,True
1124,0.025,0.887,0.08800000000000001,0.02,0.02,0.94,0.02,False,False,True,True
1125,0.011000000000000001,0.7979999999999999,0.191,0.02,0.01,0.95,0.01,False,True,True,True
1126,0.021,0.8370000000000001,0.142,0.02,0.01,0.96,0.01,False,False,False,False
1127,0.023,0.8290000000000001,0.147,0.96,0.01,0.02,0.01,False,False,False,False
1128,0.017,0.813,0.17,0.96,0.01,0.01,0.01,True,True,False,False
1129,0.035,0.833,0.132,0.95,0.02,0.02,0.02,True,True,True,False
1130,0.032,0.856,0.113,0.96,0.01,0.01,0.01,False,False,False,False
1131,0.047,0.8540000000000001,0.098,0.02,0.02,0.94,0.02,True,True,True,True
1132,0.035,0.831,0.134,0.02,0.02,0.95,0.02,True,True,True,True
1133,0.02,0.8370000000000001,0.14300000000000002,0.02,0.02,0.95,0.02,True,True,True,True
1134,0.022000000000000002,0.836,0.142,0.02,0.02,0.95,0.02,False,False,False,False
1135,0.026000000000000002,0.8140000000000001,0.161,0.02,0.01,0.96,0.01,True,True,False,False
1136,0.012,0.846,0.142,0.02,0.01,0.96,0.01,True,True,False,False
1137,0.018000000000000002,0.8340000000000001,0.149,0.96,0.01,0.01,0.01,True,True,True,True
1138,0.009000000000000001,0.8340000000000001,0.157,0.95,0.01,0.02,0.01,False,False,True,False
1139,0.008,0.767,0.225,0.95,0.02,0.02,0.02,False,True,True,False
1140,0.01,0.8740000000000001,0.11599999999999999,0.02,0.01,0.95,0.01,False,False,False,False
1141,0.016,0.848,0.136,0.02,0.02,0.95,0.02,True,True,True,True
1142,0.023,0.852,0.125,0.02,0.01,0.95,0.01,False,True,True,False
1143,0.024,0.8140000000000001,0.161,0.02,0.02,0.94,0.02,False,False,True,False
1144,0.008,0.815,0.177,0.9,0.05,0.02,0.02,False,False,True,True
1145,0.023,0.845,0.132,0.95,0.02,0.02,0.02,True,True,True,False
1146,0.017,0.836,0.147,0.91,0.06,0.02,0.02,False,False,False,False
1147,0.015,0.851,0.133,0.94,0.02,0.02,0.02,False,False,True,True
1148,0.012,0.807,0.18,0.95,0.01,0.02,0.01,True,True,True,False
1149,0.017,0.7979999999999999,0.18600000000000003,0.95,0.02,0.02,0.02,False,False,False,False
1150,0.02,0.848,0.132,0.95,0.02,0.02,0.02,True,True,True,True
1151,0.022000000000000002,0.833,0.145,0.94,0.02,0.02,0.02,False,False,False,False
1152,0.027000000000000003,0.883,0.09,0.96,0.01,0.01,0.01,True,False,False,False
1153,0.03,0.8370000000000001,0.133,0.96,0.01,0.01,0.01,True,False,True,True
1154,0.026000000000000002,0.816,0.159,0.96,0.01,0.02,0.01,False,False,True,True
1155,0.022000000000000002,0.8240000000000001,0.153,0.96,0.01,0.01,0.01,True,True,True,True
1156,0.017,0.841,0.142,0.96,0.01,0.01,0.01,False,False,False,False
1157,0.022000000000000002,0.862,0.115,0.95,0.01,0.02,0.01,True,True,False,False
1158,0.031,0.848,0.122,0.95,0.02,0.02,0.02,True,True,True,False
1159,0.013000000000000001,0.855,0.132,0.96,0.01,0.02,0.01,False,False,False,False
1160,0.015,0.84,0.145,0.44,0.01,0.53,0.01,False,False,False,False
1161,0.027000000000000003,0.8290000000000001,0.14400000000000002,0.44,0.01,0.53,0.01,False,False,False,False
1162,0.027999999999999997,0.888,0.085,0.52,0.01,0.45,0.01,False,False,False,False
1163,0.031,0.821,0.149,0.02,0.01,0.95,0.01,False,False,False,False
1164,0.016,0.855,0.13,0.02,0.02,0.95,0.02,False,False,False,False
1165,0.024,0.848,0.128,0.48,0.01,0.49,0.01,False,False,False,False
1166,0.033,0.826,0.141,0.02,0.02,0.95,0.02,False,False,False,False
1167,0.026000000000000002,0.858,0.11599999999999999,0.95,0.01,0.02,0.01,True,False,False,False
1168,0.033,0.8140000000000001,0.153,0.95,0.01,0.02,0.01,True,True,True,True
1169,0.036000000000000004,0.83,0.134,0.95,0.01,0.02,0.01,True,True,True,True
1170,0.027000000000000003,0.8420000000000001,0.131,0.95,0.01,0.02,0.01,False,False,False,False
1171,0.025,0.8440000000000001,0.131,0.95,0.02,0.02,0.02,True,True,True,True
1172,0.038,0.8270000000000001,0.135,0.95,0.02,0.02,0.02,False,False,False,False
1173,0.02,0.847,0.133,0.95,0.02,0.02,0.02,False,False,True,True
1174,0.018000000000000002,0.855,0.126,0.95,0.02,0.02,0.02,True,True,False,False
1175,0.015,0.818,0.168,0.95,0.02,0.02,0.02,False,False,False,False
1176,0.018000000000000002,0.853,0.129,0.94,0.02,0.02,0.02,True,True,False,True
1177,0.025,0.838,0.138,0.94,0.02,0.02,0.02,False,False,False,False
1178,0.016,0.828,0.156,0.02,0.02,0.94,0.02,True,True,True,True
1179,0.015,0.845,0.14,0.02,0.02,0.94,0.02,True,True,True,False
1180,0.024,0.8190000000000001,0.157,0.02,0.02,0.94,0.02,False,False,False,False
1181,0.024,0.7929999999999999,0.183,0.02,0.02,0.93,0.02,True,True,True,True
1182,0.031,0.855,0.114,0.09,0.01,0.88,0.01,False,False,False,False
1183,0.02,0.85,0.13,0.54,0.01,0.43,0.01,False,False,False,False
1184,0.026000000000000002,0.8170000000000001,0.157,0.57,0.01,0.41,0.01,False,False,False,False
1185,0.018000000000000002,0.8340000000000001,0.14800000000000002,0.56,0.01,0.41,0.01,False,False,False,False
1186,0.027999999999999997,0.846,0.126,0.02,0.01,0.95,0.01,False,False,False,False
1187,0.026000000000000002,0.83,0.14400000000000002,0.54,0.01,0.43,0.01,False,False,False,False
1188,0.023,0.785,0.193,0.02,0.01,0.95,0.01,False,False,False,False
1189,0.027999999999999997,0.8690000000000001,0.10400000000000001,0.02,0.01,0.95,0.01,False,False,False,False
1190,0.025,0.82,0.155,0.33,0.02,0.64,0.02,True,True,True,False
1191,0.021,0.84,0.139,0.03,0.03,0.92,0.03,True,True,True,True
1192,0.021,0.815,0.165,0.02,0.02,0.95,0.02,False,False,False,False
1193,0.013000000000000001,0.81,0.177,0.02,0.01,0.95,0.01,False,False,True,False
1194,0.021,0.836,0.14300000000000002,0.02,0.02,0.95,0.02,True,True,True,False
1195,0.026000000000000002,0.8420000000000001,0.131,0.02,0.01,0.96,0.01,True,True,True,True
1196,0.016,0.846,0.138,0.01,0.01,0.96,0.01,False,False,False,False
1197,0.013999999999999999,0.813,0.17300000000000001,0.02,0.01,0.95,0.01,False,False,False,False
1198,0.02,0.8490000000000001,0.131,0.02,0.01,0.96,0.01,True,True,True,True
1199,0.025,0.815,0.16,0.02,0.02,0.95,0.02,True,True,True,True
1200,0.026000000000000002,0.8240000000000001,0.15,0.02,0.01,0.95,0.01,True,True,True,True
1201,0.01,0.852,0.138,0.33,0.02,0.63,0.02,True,True,True,True
1202,0.006,0.8440000000000001,0.15,0.95,0.02,0.02,0.02,False,False,False,False
1203,0.012,0.88,0.10800000000000001,0.96,0.01,0.01,0.01,True,True,False,False
1204,0.021,0.83,0.149,0.96,0.01,0.01,0.01,False,False,False,False
1205,0.017,0.83,0.152,0.96,0.01,0.02,0.01,False,True,False,False
1206,0.027999999999999997,0.85,0.122,0.95,0.02,0.02,0.02,False,True,True,False
1207,0.040999999999999995,0.828,0.13,0.95,0.02,0.02,0.02,True,False,True,False
1208,0.025,0.82,0.156,0.96,0.01,0.02,0.01,True,True,True,False
1209,0.024,0.8240000000000001,0.152,0.95,0.02,0.02,0.02,False,False,False,False
1210,0.04,0.8390000000000001,0.12,0.95,0.02,0.02,0.02,True,True,True,True
1211,0.023,0.8059999999999999,0.171,0.96,0.01,0.01,0.01,False,False,False,False
1212,0.013000000000000001,0.847,0.14,0.96,0.01,0.01,0.01,True,True,True,True
1213,0.018000000000000002,0.8220000000000001,0.159,0.96,0.01,0.01,0.01,True,True,False,False
1214,0.017,0.867,0.11599999999999999,0.96,0.01,0.01,0.01,False,False,True,True
1215,0.019,0.826,0.156,0.96,0.01,0.02,0.01,True,True,True,False
1216,0.019,0.8420000000000001,0.139,0.01,0.01,0.96,0.01,False,False,False,False
1217,0.013999999999999999,0.85,0.136,0.31,0.01,0.67,0.01,True,True,True,False
1218,0.022000000000000002,0.813,0.16399999999999998,0.31,0.01,0.67,0.01,False,False,False,True
1219,0.026000000000000002,0.8490000000000001,0.126,0.01,0.01,0.96,0.01,True,False,True,False
1220,0.027999999999999997,0.8029999999999999,0.16899999999999998,0.02,0.02,0.95,0.02,False,False,False,False
1221,0.011000000000000001,0.848,0.141,0.01,0.01,0.96,0.01,True,True,True,False
1222,0.02,0.7859999999999999,0.19399999999999998,0.02,0.01,0.95,0.01,False,False,False,False
1223,0.035,0.81,0.154,0.95,0.02,0.02,0.02,False,False,False,False
1224,0.022000000000000002,0.8270000000000001,0.151,0.95,0.02,0.02,0.02,False,False,False,True
1225,0.012,0.8340000000000001,0.153,0.96,0.01,0.02,0.01,True,True,True,True
1226,0.018000000000000002,0.8190000000000001,0.163,0.01,0.01,0.97,0.01,False,False,False,False
1227,0.021,0.857,0.122,0.02,0.02,0.93,0.02,False,False,True,False
1228,0.027000000000000003,0.7859999999999999,0.187,0.02,0.02,0.93,0.02,True,True,True,True
1229,0.024,0.8490000000000001,0.127,0.95,0.02,0.02,0.02,False,False,False,False
1230,0.03,0.828,0.142,0.95,0.02,0.02,0.02,False,False,False,False
1231,0.022000000000000002,0.812,0.166,0.94,0.02,0.02,0.02,False,False,False,False
1232,0.031,0.823,0.146,0.95,0.02,0.02,0.02,False,False,False,False
1233,0.023,0.875,0.10300000000000001,0.95,0.02,0.02,0.02,True,True,True,False
1234,0.013000000000000001,0.867,0.12,0.94,0.02,0.02,0.02,False,False,False,False
1235,0.02,0.83,0.15,0.95,0.02,0.02,0.02,False,False,False,False
1236,0.02,0.802,0.177,0.94,0.02,0.02,0.02,True,True,True,True
1237,0.022000000000000002,0.831,0.147,0.01,0.01,0.96,0.01,False,True,True,True
1238,0.027999999999999997,0.867,0.105,0.01,0.01,0.96,0.01,True,True,False,False
1239,0.018000000000000002,0.866,0.115,0.01,0.01,0.97,0.01,True,True,True,True
1240,0.019,0.81,0.171,0.01,0.01,0.96,0.01,False,False,False,False
1241,0.017,0.858,0.125,0.01,0.01,0.96,0.01,True,True,True,False
1242,0.022000000000000002,0.8270000000000001,0.151,0.02,0.01,0.96,0.01,False,False,False,False
1243,0.019,0.792,0.19,0.02,0.01,0.96,0.01,True,True,True,False
1244,0.039,0.838,0.124,0.02,0.01,0.96,0.01,False,False,True,False
1245,0.025,0.805,0.17,0.96,0.01,0.01,0.01,True,True,True,False
1246,0.013999999999999999,0.8809999999999999,0.105,0.95,0.02,0.02,0.02,False,True,True,True
1247,0.01,0.861,0.129,0.02,0.02,0.95,0.02,False,False,False,True
1248,0.018000000000000002,0.8079999999999999,0.174,0.01,0.01,0.96,0.01,True,False,True,True
1249,0.033,0.7979999999999999,0.16899999999999998,0.02,0.01,0.96,0.01,True,True,False,True
1250,0.016,0.823,0.161,0.02,0.01,0.96,0.01,True,True,True,True
1251,0.013999999999999999,0.8290000000000001,0.157,0.96,0.01,0.01,0.01,False,False,True,False
1252,0.024,0.8440000000000001,0.132,0.95,0.01,0.02,0.01,False,True,True,True
1253,0.019,0.8340000000000001,0.147,0.95,0.02,0.02,0.02,False,False,True,True
1254,0.017,0.8270000000000001,0.156,0.96,0.01,0.01,0.01,False,False,False,True
1255,0.023,0.8029999999999999,0.175,0.95,0.02,0.02,0.02,True,True,True,True
1256,0.017,0.825,0.159,0.93,0.02,0.03,0.02,False,True,False,True
1257,0.018000000000000002,0.82,0.162,0.95,0.02,0.02,0.02,True,True,True,False
1258,0.013999999999999999,0.813,0.17300000000000001,0.95,0.02,0.02,0.02,False,False,False,True
1259,0.018000000000000002,0.845,0.13699999999999998,0.96,0.01,0.01,0.01,True,True,True,True
1260,0.021,0.8440000000000001,0.135,0.96,0.01,0.01,0.01,False,False,False,False
1261,0.006,0.855,0.139,0.95,0.01,0.02,0.01,False,False,False,False
1262,0.022000000000000002,0.852,0.127,0.95,0.01,0.02,0.01,False,False,False,False
1263,0.033,0.8109999999999999,0.156,0.96,0.01,0.01,0.01,False,False,False,False
1264,0.024,0.8270000000000001,0.149,0.96,0.01,0.01,0.01,True,False,False,True
1265,0.021,0.847,0.131,0.95,0.02,0.02,0.02,True,False,True,True
1266,0.033,0.8079999999999999,0.16,0.96,0.01,0.01,0.01,True,True,True,True
1267,0.019,0.8,0.18100000000000002,0.96,0.01,0.01,0.01,False,False,False,False
1268,0.02,0.858,0.122,0.96,0.01,0.01,0.01,False,False,False,False
1269,0.018000000000000002,0.8590000000000001,0.12300000000000001,0.96,0.01,0.01,0.01,True,True,False,True
1270,0.016,0.8320000000000001,0.151,0.95,0.02,0.02,0.02,True,True,True,True
1271,0.023,0.846,0.131,0.95,0.02,0.02,0.02,False,False,False,False
1272,0.018000000000000002,0.845,0.138,0.95,0.02,0.02,0.02,True,False,False,False
1273,0.01,0.823,0.16699999999999998,0.95,0.02,0.02,0.02,False,True,True,True
1274,0.019,0.823,0.158,0.96,0.01,0.02,0.01,False,False,False,False
1275,0.015,0.873,0.111,0.96,0.01,0.02,0.01,True,True,True,True
1276,0.013000000000000001,0.8270000000000001,0.16,0.93,0.02,0.02,0.02,True,True,True,True
1277,0.018000000000000002,0.7859999999999999,0.196,0.95,0.02,0.02,0.02,False,False,False,True
1278,0.024,0.818,0.158,0.95,0.02,0.02,0.02,False,False,True,True
1279,0.016,0.828,0.156,0.95,0.02,0.02,0.02,False,False,True,False
1280,0.013999999999999999,0.833,0.153,0.02,0.02,0.95,0.02,False,False,False,True
1281,0.033,0.8170000000000001,0.15,0.02,0.01,0.96,0.01,False,False,False,False
1282,0.02,0.8540000000000001,0.126,0.02,0.02,0.95,0.02,True,True,True,True
1283,0.024,0.8290000000000001,0.147,0.02,0.02,0.95,0.02,False,False,False,True
1284,0.013999999999999999,0.833,0.153,0.43,0.01,0.55,0.01,True,True,True,False
1285,0.038,0.856,0.107,0.15,0.01,0.82,0.01,False,False,False,False
1286,0.023,0.841,0.136,0.25,0.01,0.73,0.01,False,False,False,False
1287,0.017,0.856,0.127,0.33,0.01,0.64,0.01,False,True,False,False
1288,0.006999999999999999,0.843,0.151,0.97,0.01,0.01,0.01,False,False,False,False
1289,0.02,0.853,0.127,0.95,0.01,0.02,0.01,True,True,False,False
1290,0.013000000000000001,0.8009999999999999,0.18600000000000003,0.95,0.01,0.02,0.01,False,False,True,True
1291,0.018000000000000002,0.868,0.114,0.96,0.01,0.01,0.01,False,False,False,False
1292,0.023,0.851,0.127,0.96,0.01,0.01,0.01,True,True,True,True
1293,0.011000000000000001,0.848,0.141,0.95,0.02,0.02,0.02,True,True,False,False
1294,0.022000000000000002,0.804,0.174,0.95,0.02,0.02,0.02,False,False,True,True
1295,0.026000000000000002,0.823,0.151,0.95,0.02,0.02,0.02,True,True,False,False
1296,0.02,0.807,0.17300000000000001,0.96,0.01,0.01,0.01,False,True,True,False
1297,0.027999999999999997,0.853,0.12,0.95,0.02,0.02,0.02,False,False,False,False
1298,0.017,0.828,0.156,0.96,0.01,0.01,0.01,True,True,True,False
1299,0.021,0.85,0.129,0.95,0.02,0.02,0.02,True,True,False,True
